step,rtt_ms
0,356.3667153939605
1,42.38077346235514
2,40.95556866377592
3,40.521700866520405
4,42.0377878472209
5,41.700382716953754
6,42.02963225543499
7,42.53779165446758
8,42.40735433995724
9,44.302284717559814
10,45.166593976318836
11,47.75465093553066
12,42.42946673184633
13,41.56541731208563
14,42.16436669230461
15,43.38379483669996
16,41.90936591476202
17,41.20489954948425
18,42.20817890018225
19,42.967479676008224
20,41.48425441235304
21,42.1297512948513
22,43.72301325201988
23,45.244039967656136
24,43.669271282851696
25,44.486792758107185
26,43.145966716110706
27,43.45729202032089
28,42.3261309042573
29,43.43334771692753
30,43.04669052362442
31,43.15224755555391
32,42.83053148537874
33,42.60214138776064
34,45.0928146019578
35,44.189753010869026
36,41.17606393992901
37,42.48877801001072
38,42.41810366511345
39,42.4818554893136
40,42.67143178731203
41,41.741298511624336
42,41.26450140029192
43,40.7161470502615
44,44.60813198238611
45,40.772464126348495
46,42.71473363041878
47,41.96815751492977
48,41.555549018085
49,41.30931571125984
50,41.48099850863218
51,41.27167351543903
52,40.71186017245054
53,40.395342744886875
54,40.67414812743664
55,42.50168241560459
56,40.85092060267925
57,41.07354115694761
58,43.04505605250597
59,43.20131987333298
60,42.65887942165136
61,41.576046496629715
62,43.05216018110514
63,44.5010494440794
64,44.312204234302044
65,43.782285414636135
66,43.35199389606714
67,42.81648527830839
68,41.93737916648388
69,43.31979341804981
70,42.43253264576197
71,44.41556800156832
72,42.67643205821514
73,41.69608373194933
74,41.05903394520283
75,43.009438551962376
76,43.96821465343237
77,43.11017878353596
78,46.16599716246128
79,43.03122963756323
80,43.02953742444515
81,44.33032777160406
82,43.58766879886389
83,43.09962876141071
84,42.64323879033327
85,42.09945350885391
86,42.677794583141804
87,43.97621098905802
88,42.54078585654497
89,41.09098482877016
90,41.21925588697195
91,42.784424498677254
92,42.08654910326004
93,43.33125613629818
94,42.47206635773182
95,42.374262586236
96,41.98082163929939
97,44.2665284499526
98,42.02058631926775
99,43.429129756987095
100,42.925480753183365
101,42.33338497579098
102,40.953295305371284
103,40.60497786849737
104,41.742912493646145
105,41.83627851307392
106,42.389821261167526
107,42.49921813607216
108,43.26198436319828
109,44.79654598981142
110,45.97391467541456
111,48.66616893559694
112,48.8642118871212
113,47.658730298280716
114,48.739236779510975
115,48.386392183601856
116,48.85653778910637
117,49.78923499584198
118,51.034951582551
119,50.71000009775162
120,52.119036205112934
121,51.43423471599817
122,53.05082257837057
123,51.188621670007706
124,50.87266582995653
125,52.28349566459656
126,53.28389070928097
127,54.14791777729988
128,54.755233228206635
129,55.503955110907555
130,57.423340156674385
131,59.08552370965481
132,57.57258180528879
133,59.45206340402365
134,59.669763781130314
135,58.200896717607975
136,58.03493224084377
137,59.76449325680733
138,58.758266270160675
139,55.82843627780676
140,60.51948480308056
141,60.94381492584944
142,60.98435167223215
143,56.91950209438801
144,55.817716754972935
145,55.498083122074604
146,56.33519124239683
147,55.97576405853033
148,56.31532333791256
149,56.053079664707184
150,57.02658277004957
151,56.295244954526424
152,56.26579932868481
153,56.2098640948534
154,56.22633546590805
155,58.34866501390934
156,57.231029495596886
157,57.91075900197029
158,56.992869824171066
159,54.419079795479774
160,55.172448977828026
161,53.937552496790886
162,52.321246825158596
163,51.75431817770004
164,52.35777422785759
165,51.022810861468315
166,50.25003291666508
167,49.81044493615627
168,48.86739794164896
169,47.99994267523289
170,48.6030001193285
171,48.20915870368481
172,49.01393223553896
173,49.13494270294905
174,56.17453809827566
175,48.25090616941452
176,48.71611297130585
177,48.60293958336115
178,49.79331325739622
179,48.97082317620516
180,49.657887779176235
181,50.11910665780306
182,49.835631623864174
183,49.792179837822914
184,50.08195713162422
185,50.62932800501585
186,49.978441558778286
187,50.45671109110117
188,51.39118432998657
189,50.60730781406164
190,50.63642095774412
191,49.448623321950436
192,49.28691778331995
193,49.9555179849267
194,50.39333272725344
195,50.03926623612642
196,50.113435834646225
197,50.75921304523945
198,51.60308349877596
199,50.78714434057474
200,51.164647564291954
201,50.84352195262909
202,50.96139293164015
203,50.544568337500095
204,50.833022221922874
205,51.09795089811087
206,51.41842644661665
207,50.38914643228054
208,51.642077043652534
209,50.85817910730839
210,51.07348505407572
211,51.252372562885284
212,51.14548094570637
213,51.22735444456339
214,50.61175487935543
215,50.89501850306988
216,51.0687455534935
217,51.4282425865531
218,49.888741225004196
219,49.78614952415228
220,48.57761226594448
221,48.404124565422535
222,48.247549682855606
223,48.346697352826595
224,47.923157922923565
225,47.851813957095146
226,48.26797731220722
227,47.022792510688305
228,49.32246543467045
229,48.2488926500082
230,49.117899499833584
231,51.44626833498478
232,48.35556261241436
233,47.65032418072224
234,47.356000170111656
235,49.51437748968601
236,48.87021332979202
237,47.79557790607214
238,47.85421956330538
239,49.452731385827065
240,48.68276044726372
241,48.16629737615585
242,48.41471463441849
243,49.0572452545166
244,48.090183176100254
245,49.18647836893797
246,48.309436067938805
247,49.307746812701225
248,48.24785981327295
249,48.277175053954124
250,49.394610337913036
251,49.11901243031025
252,47.95511905103922
253,48.06062765419483
254,48.36705420166254
255,48.441335558891296
256,48.02914708852768
257,49.660482443869114
258,47.957753762602806
259,48.54556079953909
260,49.084206111729145
261,48.477874137461185
