step,rtt_ms
0,348.34217093884945
1,40.335471741855145
2,38.50052412599325
3,38.92445284873247
4,38.96763455122709
5,39.01834972202778
6,39.8561991751194
7,38.62515836954117
8,38.99743128567934
9,39.640430361032486
10,45.48149649053812
11,43.58324967324734
12,40.26141203939915
13,39.75673113018274
14,38.73474523425102
15,41.63909703493118
16,39.479127153754234
17,40.36775138229132
18,40.201989002525806
19,39.37331773340702
20,38.73546700924635
21,38.14555611461401
22,38.42057380825281
23,39.55483064055443
24,41.08190815895796
25,39.460042491555214
26,38.52387797087431
27,40.16099311411381
28,39.32576905936003
29,39.703370071947575
30,39.238124154508114
31,39.50359486043453
32,40.24562146514654
33,40.33511132001877
34,41.3206173107028
35,39.29122444242239
36,39.63978122919798
37,39.325217716395855
38,39.21500127762556
39,40.79862404614687
40,41.14536754786968
41,39.08166941255331
42,39.389580488204956
43,40.550426580011845
44,41.162751615047455
45,39.01290986686945
46,39.90094270557165
47,39.29044213145971
48,39.646764285862446
49,38.99590764194727
50,39.00195937603712
51,38.969527930021286
52,40.90053774416447
53,41.4954973384738
54,40.5768658965826
55,41.6336664929986
56,40.60325678437948
57,42.26046800613403
58,40.85545148700476
59,40.946101769804955
60,41.22568853199482
61,40.632751770317554
62,39.735931903123856
63,40.58091435581446
64,39.79084640741348
65,39.67528697103262
66,40.78688193112612
67,38.17946929484606
68,39.08279165625572
69,37.63180784881115
70,37.58432902395725
71,37.80817054212093
72,38.763679563999176
73,39.1106940805912
74,39.932021871209145
75,40.13046529144049
76,40.58827739208937
77,42.31325723230839
78,41.873409412801266
79,42.569249868392944
80,40.327807888388634
81,40.61123076826334
82,41.12099204212427
83,41.21279530227184
84,40.94751551747322
85,38.264249451458454
86,38.92311919480562
87,39.43043574690819
88,39.42612838000059
89,39.69085682183504
90,40.343666449189186
91,39.44700676947832
92,40.65674729645252
93,39.40610121935606
94,40.42801633477211
95,38.89298439025879
96,39.18216936290264
97,40.50061292946339
98,41.38938803225756
99,39.34092819690704
100,40.23782815784216
101,41.34195763617754
102,40.39284028112888
103,38.63599989563227
104,41.70557297766209
105,41.154433973133564
106,40.57549312710762
107,43.42747759073973
108,43.61177422106266
109,44.58453692495823
110,46.01557273417711
111,48.94125461578369
112,48.10431879013777
113,48.418269492685795
114,50.93707516789436
115,50.1148859038949
116,49.32452645152807
117,48.124365508556366
118,48.793415538966656
119,49.24495704472065
120,49.847561866045
121,49.72527269273996
122,49.501179717481136
123,50.23586377501488
124,49.572573974728584
125,49.88666623830795
126,50.304532982409
127,50.220414996147156
128,51.85043625533581
129,52.2563299164176
130,53.95704414695501
131,54.93301339447498
132,56.63993861526251
133,56.00289907306433
134,55.29997497797012
135,56.915598921477795
136,56.032744236290455
137,55.32327760010958
138,55.12967333197594
139,53.91082726418972
140,52.97428276389837
141,52.352371625602245
142,52.502614445984364
143,54.90467976778746
144,56.32159952074289
145,55.130925960838795
146,55.85425905883312
147,55.41635397821665
148,55.751314386725426
149,54.992024786770344
150,55.07486965507269
151,53.73274255543947
152,53.01317572593689
153,53.19714266806841
154,50.5992379039526
155,49.99996908009052
156,49.00792054831982
157,48.7229535356164
158,45.73478456586599
159,44.52552646398544
160,45.291769318282604
161,44.51484605669975
162,44.61952205747366
163,44.6202652528882
164,44.0891245380044
165,43.44080202281475
166,44.315640814602375
167,44.17707957327366
168,43.70174277573824
169,44.11551263183355
170,43.950892984867096
171,43.99970453232527
172,43.4969887137413
173,43.60616393387318
174,44.20073330402374
175,47.597053460776806
176,47.239198349416256
177,47.27496579289436
178,47.21842985600233
179,47.49993048608303
180,46.723898500204086
181,46.010253950953484
182,47.06101305782795
183,46.48325406014919
184,46.20968922972679
185,46.132382936775684
186,46.7660166323185
187,46.71586211770773
188,46.647945418953896
189,47.26522695273161
190,47.72633593529463
191,46.559156849980354
192,46.68435361236334
193,45.831927098333836
194,46.31965607404709
195,45.907278545200825
196,45.75201589614153
197,45.65020464360714
198,46.44163604825735
199,46.592529863119125
200,45.56031432002783
201,46.716272830963135
202,46.057652682065964
203,46.23227100819349
204,46.49004712700844
205,45.77786475419998
206,46.33213859051466
207,48.40719886124134
208,50.26757437735796
209,47.45254945009947
210,47.161782160401344
211,46.40319291502237
212,47.62796126306057
213,46.95187695324421
214,46.38950806111097
215,47.68751282244921
216,48.25774859637022
217,47.3498972132802
218,47.52553813159466
219,46.77342064678669
220,46.06151022017002
221,47.477807849645615
222,46.9059394672513
223,47.341191209852695
224,47.65489138662815
225,47.99454193562269
226,47.388157807290554
227,48.05533587932587
228,47.76450805366039
229,47.087661921978
230,45.558011159300804
231,45.38683965802193
232,45.396155677735806
233,47.329689376056194
234,46.37835547327995
235,45.03398388624191
236,45.2653793618083
237,44.418513774871826
238,44.78857200592756
239,45.708474703133106
240,44.866397976875305
241,44.23867631703615
242,45.552901923656464
243,44.42664887756109
244,45.49998138099909
245,45.39138823747635
246,45.67638412117958
247,47.80899174511433
248,49.83831476420164
249,50.02462677657604
250,48.71666245162487
251,49.29846804589033
252,48.82278200238943
253,49.44350104779005
254,47.724854201078415
255,49.14108198136091
256,48.37245400995016
257,46.72214388847351
258,46.887556090950966
259,48.65370411425829
260,45.87874561548233
