step,rtt_ms
0,349.1763938218355
1,39.88760523498058
2,40.408726781606674
3,39.29020930081606
4,40.266639553010464
5,39.29810505360365
6,38.747288286685944
7,39.55174330621958
8,39.60974141955376
9,41.30518529564142
10,46.65035381913185
11,43.32673456519842
12,40.541588328778744
13,39.32407405227423
14,40.85421655327082
15,40.279182605445385
16,40.948363952338696
17,39.462764747440815
18,38.80045656114817
19,39.98379595577717
20,41.09008051455021
21,38.903672248125076
22,38.763889111578465
23,42.323533445596695
24,40.44221993535757
25,39.640639908611774
26,41.473000310361385
27,39.31358363479376
28,40.62557686120272
29,41.361020877957344
30,39.49436545372009
31,41.07326827943325
32,40.02282954752445
33,40.76155088841915
34,39.31904397904873
35,40.58259446173906
36,40.84466863423586
37,40.54602608084679
38,39.9175425991416
39,39.47282396256924
40,40.59316497296095
41,40.153696201741695
42,40.1473343372345
43,40.653107687830925
44,41.621712036430836
45,39.55979645252228
46,39.83417432755232
47,39.99012801796198
48,38.885697722435
49,39.512538351118565
50,42.72817634046078
51,39.833392947912216
52,38.47926203161478
53,38.41980081051588
54,38.247255608439445
55,39.82120007276535
56,39.678722620010376
57,39.24832120537758
58,42.607469484210014
59,42.85133816301823
60,40.83651304244995
61,41.51009116321802
62,40.003733709454536
63,39.49732054024935
64,40.54365120828152
65,40.96477385610342
66,40.730834007263184
67,40.65460991114378
68,39.77488353848457
69,39.06769119203091
70,39.50232919305563
71,39.620982483029366
72,39.97619263827801
73,41.66692774742842
74,43.83319802582264
75,40.51894508302212
76,41.72068927437067
77,40.09192995727062
78,41.88226256519556
79,40.57920724153519
80,41.470336727797985
81,40.00908508896828
82,40.36160837858915
83,42.25701931864023
84,40.027858689427376
85,40.443433448672295
86,39.14729133248329
87,39.179992862045765
88,39.88443873822689
89,39.26717769354582
90,40.617991238832474
91,40.87355267256498
92,40.623923763632774
93,42.324927635490894
94,40.2517206966877
95,39.93776999413967
96,38.79714198410511
97,40.405851788818836
98,41.59911908209324
99,40.90607352554798
100,40.33716209232807
101,41.84823948889971
102,39.12227414548397
103,38.317727856338024
104,39.520944468677044
105,37.96409256756306
106,39.56018853932619
107,42.76593867689371
108,42.07467567175627
109,42.762220837175846
110,44.71524991095066
111,46.55933286994696
112,45.764947310090065
113,46.53407447040081
114,47.08296898752451
115,47.67697770148516
116,48.440576530992985
117,47.62263596057892
118,48.62095694988966
119,49.63024705648422
120,49.25458040088415
121,50.01914035528898
122,51.93291511386633
123,49.522784538567066
124,49.6841287240386
125,50.30267499387264
126,50.903186202049255
127,50.713418051600456
128,52.506254985928535
129,54.14032284170389
130,53.90159320086241
131,54.848697036504745
132,56.036775931715965
133,56.186407804489136
134,59.36847161501646
135,56.884041987359524
136,54.655193351209164
137,54.29355148226023
138,54.460275918245316
139,54.22510299831629
140,55.131410248577595
141,55.307782255113125
142,55.22722005844116
143,55.10212481021881
144,53.76471485942602
145,55.43493200093508
146,54.14014309644699
147,53.268381394445896
148,53.120823577046394
149,54.11738995462656
150,52.5731910020113
151,51.281326450407505
152,50.84241088479757
153,50.5712004378438
154,50.717245787382126
155,49.52755477279425
156,48.12122508883476
157,48.02602622658014
158,46.45384382456541
159,46.85226548463106
160,46.34120222181082
161,46.02634068578482
162,47.029970213770866
163,45.93596886843443
164,46.26604076474905
165,46.619296073913574
166,46.73819988965988
167,46.81598674505949
168,47.41492494940758
169,46.54140956699848
170,47.65951633453369
171,47.85196762531996
172,47.558534890413284
173,47.45258577167988
174,46.860190108418465
175,47.17351030558348
176,46.861642971634865
177,47.025070525705814
178,47.63731360435486
179,48.774246126413345
180,47.06531576812267
181,47.660987824201584
182,46.68048210442066
183,47.203145921230316
184,48.057274892926216
185,49.0838885307312
186,50.1734409481287
187,50.55942852050066
188,50.12073181569576
189,51.198733039200306
190,49.72487594932318
191,50.829267129302025
192,50.72648357599974
193,50.039228051900864
194,50.68119801580906
195,49.74274057894945
196,49.59667567163706
197,49.944549798965454
198,50.61292927712202
199,49.994444474577904
200,49.80070982128382
201,49.99521467834711
202,50.31139124184847
203,50.49670021981001
204,50.34059565514326
205,52.73778084665537
206,50.254905596375465
207,51.00386589765549
208,51.585812121629715
209,50.337379798293114
210,50.60304142534733
211,51.04095581918955
212,50.755889154970646
213,50.16131792217493
214,50.98570045083761
215,51.22716631740332
216,50.95319915562868
217,50.92507693916559
218,50.944424234330654
219,50.5095049738884
220,50.47282483428717
221,51.322356797754765
222,51.665281876921654
223,50.69753807038069
224,50.05157180130482
225,50.40936637669802
226,50.535052083432674
227,50.43361242860556
228,49.66506361961365
229,50.64726434648037
230,50.408825278282166
231,49.67716708779335
232,49.9220285564661
233,49.84382167458534
234,49.36073161661625
235,49.35586079955101
236,48.75760432332754
237,49.74700789898634
238,48.93027897924185
239,49.23807829618454
240,49.28900487720966
241,48.62219002097845
242,50.544921308755875
243,49.314673990011215
244,48.085969872772694
245,48.575171269476414
246,49.08483102917671
247,49.11594931036234
248,48.406642861664295
249,47.64873534440994
250,48.203520476818085
251,47.533970326185226
252,48.31430874764919
253,46.98523599654436
254,47.584555111825466
255,46.81064747273922
256,47.51787893474102
257,46.81842215359211
258,47.061008401215076
259,48.093714751303196
260,49.32386055588722
261,47.104790806770325
262,47.34223801642656
263,47.450071200728416
264,47.253621742129326
265,47.00727853924036
266,46.4364318177104
267,47.152421437203884
268,51.64018552750349
269,47.138724476099014
270,46.35083023458719
271,48.280324786901474
272,47.22263291478157
273,47.7518904954195
