step,rtt_ms
0,338.92762288451195
1,33.916923217475414
2,31.586249358952045
3,31.930599361658096
4,31.018348410725594
5,31.82788472622633
6,32.611711882054806
7,32.38714952021837
8,32.27080870419741
9,38.63879479467869
10,37.137885577976704
11,33.56747329235077
12,32.991197891533375
13,32.12397266179323
14,33.81654433906078
15,33.3703737705946
16,32.99408312886953
17,33.48873648792505
18,31.190932728350163
19,32.47720841318369
20,33.37790630757809
21,31.781367026269436
22,32.16768428683281
23,32.16527961194515
24,31.850586645305157
25,32.768186181783676
26,32.829091884195805
27,33.39219372719526
28,32.848759554326534
29,31.902816146612167
30,32.317216508090496
31,32.51965902745724
32,32.513577491045
33,30.87699133902788
34,32.81931392848492
35,33.00688788294792
36,32.98574686050415
37,31.581079587340355
38,33.391241915524006
39,32.37508609890938
40,32.29355160146952
41,33.92799384891987
42,31.84971585869789
43,32.991438172757626
44,32.48672652989626
45,32.01263304799795
46,31.525535508990288
47,34.64637789875269
48,32.585032284259796
49,32.51318633556366
50,31.826762482523918
51,31.84603899717331
52,31.61485306918621
53,31.708470545709133
54,32.4384355917573
55,32.6414480805397
56,33.468106761574745
57,33.859425224363804
58,31.502160243690014
59,32.05807879567146
60,31.26278892159462
61,32.56405331194401
62,32.97214116901159
63,31.227802857756615
64,32.124113291502
65,31.379899941384792
66,31.195232644677162
67,30.329570174217224
68,30.957212671637535
69,31.46818559616804
70,30.521471053361893
71,30.947485007345676
72,31.530634500086308
73,31.80357813835144
74,31.383296474814415
75,31.53473138809204
76,31.818456947803497
77,32.21491351723671
78,32.17782266438007
79,31.91907610744238
80,31.23354259878397
81,31.58235177397728
82,31.133576296269894
83,31.328302808105946
84,30.51610104739666
85,30.65042570233345
86,30.034203082323074
87,31.43812995404005
88,31.375440768897533
89,31.2217827886343
90,30.58063331991434
91,31.462005339562893
92,30.35078849643469
93,30.497225932776928
94,30.9843048453331
95,31.43064584583044
96,31.517239287495613
97,31.219007447361946
98,31.927892938256264
99,32.07742515951395
100,32.14201610535383
101,31.16967249661684
102,31.05341549962759
103,30.581184662878513
104,31.884681433439255
105,31.015964224934578
106,32.78703335672617
107,32.91040472686291
108,33.61098561435938
109,35.74844542890787
110,35.7860466465354
111,38.175761699676514
112,36.99304163455963
113,37.553698755800724
114,39.230952039361
115,39.843516424298286
116,40.40983412414789
117,40.78353848308325
118,41.02784860879183
119,41.25684127211571
120,41.403137147426605
121,40.34491069614887
122,41.7319368571043
123,41.333825327456
124,41.90298914909363
125,41.3007540628314
126,41.341500356793404
127,42.62204375118017
128,43.0190023034811
129,49.808163195848465
130,41.68880544602871
131,43.82900055497885
132,41.37106612324715
133,42.43236593902111
134,40.978566743433475
135,42.00853779911995
136,41.338604874908924
137,41.30347911268473
138,41.41939710825682
139,41.33544955402613
140,41.394200176000595
141,41.21907986700535
142,41.78603831678629
143,41.61746148020029
144,42.004150338470936
145,41.81332979351282
146,42.30557847768068
147,41.28997307270765
148,41.32749419659376
149,41.544062085449696
150,42.17718541622162
151,42.47930459678173
152,45.45773100107908
153,42.33287926763296
154,42.99219325184822
155,43.37513446807861
156,42.550139129161835
157,42.7084369584918
158,42.90604032576084
159,42.55429748445749
160,43.024081736803055
161,43.518814258277416
162,43.13659481704235
163,43.032136745750904
164,41.98699723929167
165,41.888171806931496
166,42.223263531923294
167,42.159912176430225
168,42.257788591086864
169,41.576143354177475
170,41.894122026860714
171,42.55342483520508
172,41.94295406341553
173,42.17700660228729
174,42.48176980763674
175,41.89315065741539
176,42.62066259980202
177,41.620356030762196
178,41.77720192819834
179,41.82202648371458
180,41.97626747190952
181,41.42207186669111
182,41.26363340765238
183,40.303101763129234
184,40.209186263382435
185,41.040632873773575
186,40.30000697821379
187,40.70070292800665
188,40.9861896187067
189,40.65835289657116
190,40.65618943423033
191,40.88941775262356
192,40.04077799618244
193,40.09602125734091
194,41.190835647284985
195,40.89871607720852
196,40.687257423996925
197,43.47427189350128
198,40.5381266027689
199,41.19861125946045
200,40.20724166184664
201,40.93491472303867
202,40.39950389415026
203,40.030037984251976
204,40.376340970396996
205,40.52453022450209
206,40.98862502723932
207,41.246882639825344
208,41.93274490535259
209,42.052460834383965
210,40.51827825605869
211,39.79623783379793
212,39.507241919636726
213,39.69625849276781
214,40.22800177335739
215,41.49298556149006
216,40.075222961604595
217,39.896124973893166
218,40.83610698580742
219,40.710912086069584
220,40.50776828080416
221,40.89487809687853
222,42.19115246087313
223,42.39687975496054
224,41.65773652493954
225,40.1972234249115
226,40.734865702688694
227,40.048422291874886
228,39.793201722204685
229,40.60204606503248
230,40.25031253695488
231,40.575796738266945
232,40.80362617969513
233,40.63205234706402
234,40.22081755101681
235,40.28921760618687
236,40.21190106868744
237,39.24208227545023
238,39.78285100311041
239,40.498390793800354
240,41.08544811606407
241,39.55881856381893
242,39.59537763148546
243,40.34711606800556
244,39.177170023322105
245,39.46268744766712
246,40.026321075856686
247,40.377482771873474
248,39.75461795926094
249,39.08848203718662
250,39.39665388315916
251,39.65084254741669
252,39.318266324698925
253,39.376815780997276
254,39.360376074910164
255,39.140610955655575
256,39.83302600681782
257,39.14690297096968
258,40.14910291880369
259,39.89749867469072
260,39.78068847209215
261,39.68779183924198
262,39.666151627898216
263,40.21755047142506
264,41.00128822028637
265,41.278792545199394
266,41.03117436170578
267,41.455455124378204
268,41.222586296498775
269,41.75109323114157
270,40.51840864121914
271,40.74069857597351
272,41.1069979891181
